applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status
APP000971,68.4,32078.0,0.7,618.0,3.3,16753.0,0.522,0.004,0,0,1,1
APP000972,73.3,50643.0,5.9,505.0,1.0,15925.0,0.314,0.293,0,0,1,0
APP000973,79.3,76201.0,0.9,594.0,0.1,14534.0,0.191,0.169,0,0,1,0
APP000974,55.0,91198.0,16.2,542.0,2.9,7430.0,0.081,0.188,1,0,1,0
APP000975,54.4,78782.0,,823.0,0.7,10538.0,0.134,0.311,0,0,1,1
APP000976,86.6,32694.0,3.9,654.0,24.5,12520.0,0.383,0.088,0,0,0,0
APP000977,63.8,71806.0,1.4,710.0,6.9,10710.0,0.149,0.121,0,0,1,1
APP000978,48.7,64814.0,0.6,641.0,3.7,6291.0,0.097,0.318,0,2,1,0
APP000979,76.7,,6.9,815.0,2.5,30540.0,0.954,0.114,1,2,1,0
APP000980,77.0,37101.0,,537.0,0.2,4272.0,0.115,0.312,0,1,0,0
APP000981,47.0,73704.0,0.8,579.0,4.9,7384.0,0.1,0.315,0,2,1,0
APP000982,73.4,111988.0,5.5,750.0,12.7,27532.0,0.246,0.33,0,2,1,1
APP000983,81.0,16531.0,0.2,603.0,19.9,18970.0,1.148,0.737,0,0,1,0
APP000984,75.6,131142.0,2.6,583.0,11.6,4070.0,0.031,0.249,0,1,1,1
APP000985,79.5,98567.0,0.0,599.0,4.0,2134.0,0.022,0.127,0,1,1,1
APP000986,48.9,55242.0,3.2,824.0,1.7,4813.0,0.087,0.231,1,0,1,0
APP000987,75.0,42428.0,12.6,834.0,5.5,10759.0,0.254,0.568,0,2,0,0
APP000988,65.5,61961.0,11.1,687.0,10.1,10329.0,0.167,0.211,0,0,1,1
APP000989,62.8,33378.0,9.0,668.0,2.7,9669.0,0.29,0.409,1,0,0,0
APP000990,83.1,44063.0,1.3,721.0,2.9,14807.0,0.336,0.524,0,1,1,0
APP000991,92.2,20231.0,2.3,685.0,2.8,10086.0,0.499,0.442,0,2,1,0
APP000992,96.9,17242.0,0.7,666.0,9.6,19295.0,1.119,0.169,0,1,1,0
APP000993,89.7,198667.0,13.6,609.0,13.1,16819.0,0.085,0.164,0,1,1,1
APP000994,68.4,50912.0,13.5,595.0,2.9,2185.0,0.043,0.237,0,0,0,0
APP000995,75.3,55393.0,1.5,695.0,4.8,10527.0,0.19,0.322,0,2,1,0
APP000996,81.5,48125.0,0.4,663.0,6.6,8517.0,0.177,0.036,0,2,1,0
APP000997,71.8,29832.0,1.4,782.0,4.4,11990.0,0.402,0.471,0,2,1,0
APP000998,72.0,40772.0,3.8,627.0,3.4,8360.0,0.205,0.267,0,0,1,1
APP000999,82.4,51778.0,1.8,567.0,6.1,3203.0,0.062,0.622,0,0,1,0
APP001000,69.1,43565.0,5.1,519.0,28.4,13639.0,0.313,0.089,0,1,1,0
APP001001,59.1,31216.0,1.6,581.0,4.4,16099.0,0.516,0.645,0,0,1,0
APP001002,63.8,65362.0,2.7,521.0,9.7,2719.0,0.042,0.352,0,1,1,1
APP001003,79.5,54886.0,1.6,753.0,4.5,33169.0,0.604,0.25,0,1,1,0
APP001004,70.0,62053.0,,612.0,0.2,19103.0,0.308,0.188,0,1,0,0
APP001005,75.1,74834.0,9.5,581.0,4.7,5276.0,0.071,0.11,0,1,1,0
APP001006,80.1,44253.0,5.4,693.0,3.6,4587.0,0.104,0.192,0,0,0,0
APP001007,64.4,44297.0,3.0,825.0,24.3,11401.0,0.257,0.088,0,0,1,1
APP001008,81.3,119309.0,10.2,612.0,19.2,10834.0,0.091,0.069,0,1,0,0
APP001009,75.7,27822.0,0.9,548.0,15.9,15274.0,0.549,0.362,0,0,0,0
APP001010,51.5,15928.0,0.2,614.0,0.8,13962.0,0.877,0.257,0,0,1,0
APP001011,91.6,68413.0,2.5,483.0,1.3,14921.0,0.218,0.16,0,0,1,0
APP001012,62.5,33604.0,0.7,696.0,22.9,4548.0,0.135,0.262,1,1,1,0
APP001013,45.2,25683.0,4.0,702.0,6.7,8972.0,0.349,0.387,1,1,1,0
APP001014,54.3,83378.0,3.9,610.0,0.6,12586.0,0.151,0.323,0,0,1,0
APP001015,54.7,44942.0,1.1,549.0,5.0,8385.0,0.187,0.107,0,1,1,0
APP001016,70.8,22968.0,0.6,850.0,0.5,15566.0,0.678,0.073,0,2,1,0
APP001017,65.9,156524.0,8.3,539.0,6.3,21035.0,0.134,0.533,0,0,1,1
APP001018,64.9,18650.0,4.3,582.0,11.8,5540.0,0.297,0.242,0,0,1,0
APP001019,79.3,46537.0,1.7,653.0,2.8,9656.0,0.207,0.259,0,1,1,0
APP001020,75.1,15779.0,0.8,727.0,5.5,6835.0,0.433,0.43,1,0,1,0
APP001021,74.7,57664.0,0.7,636.0,3.5,7353.0,0.128,0.174,0,0,1,1
APP001022,76.1,33367.0,1.8,653.0,4.7,3133.0,0.094,0.233,0,0,1,0
APP001023,79.2,80143.0,2.2,705.0,3.4,13216.0,0.165,0.35,0,0,1,1
APP001024,38.4,48512.0,12.3,850.0,2.1,73599.0,1.517,0.276,0,0,1,0
APP001025,64.5,110234.0,7.4,598.0,3.8,13261.0,0.12,0.607,0,1,1,0
APP001026,37.3,37880.0,10.3,604.0,2.2,49135.0,1.297,0.08,0,1,1,0
APP001027,70.5,18719.0,3.6,640.0,1.4,24436.0,1.305,0.661,1,1,1,0
APP001028,69.9,56529.0,1.1,711.0,0.9,5845.0,0.103,0.232,0,1,1,1
APP001029,85.7,42128.0,9.8,850.0,4.1,13319.0,0.316,0.129,0,2,1,1
APP001030,87.8,16456.0,0.1,640.0,5.1,17150.0,1.042,0.084,1,0,1,0
APP001031,73.0,26024.0,3.4,700.0,0.8,16534.0,0.635,0.36,0,2,1,0
APP001032,62.5,31499.0,1.5,456.0,13.4,5974.0,0.19,0.042,1,0,1,0
APP001033,77.3,124646.0,5.5,656.0,3.5,11470.0,0.092,0.437,0,0,1,1
APP001034,62.1,74942.0,0.2,649.0,0.9,31906.0,0.426,0.157,0,0,1,0
APP001035,70.0,39790.0,0.1,742.0,3.0,3334.0,0.084,0.382,0,1,1,1
APP001036,84.8,65025.0,,603.0,11.8,20411.0,0.314,0.375,0,1,0,0
APP001037,61.6,14419.0,4.9,540.0,3.3,22627.0,1.569,0.207,0,1,1,0
APP001038,82.1,34928.0,0.8,671.0,16.4,2982.0,0.085,0.296,0,0,0,0
APP001039,80.2,62355.0,3.1,510.0,17.9,6376.0,0.102,0.676,0,0,1,0
APP001040,55.7,54134.0,7.5,578.0,13.7,8155.0,0.151,0.186,0,1,1,0
APP001041,84.6,35468.0,9.2,655.0,6.4,18273.0,0.515,0.392,0,0,1,0
APP001042,80.5,47907.0,0.9,434.0,2.9,9948.0,0.208,0.33,1,0,0,0
APP001043,71.5,60046.0,0.2,627.0,7.0,6730.0,0.112,0.143,0,1,1,1
APP001044,58.6,48746.0,2.4,792.0,8.9,10462.0,0.215,0.402,0,0,1,1
APP001045,57.1,82175.0,0.4,505.0,9.9,13409.0,0.163,0.182,0,0,1,0
APP001046,61.9,59351.0,2.4,588.0,10.3,8841.0,0.149,0.178,0,1,1,0
APP001047,78.1,66619.0,3.6,703.0,0.6,30882.0,0.464,0.144,1,1,1,0
APP001048,55.7,137054.0,2.9,723.0,28.8,10135.0,0.074,0.188,0,1,1,1
APP001049,76.6,80540.0,0.5,655.0,3.1,16625.0,0.206,0.304,0,0,1,1
APP001050,51.4,139326.0,4.3,633.0,11.1,4721.0,0.034,0.499,1,1,1,0
APP001051,66.9,32756.0,5.2,799.0,0.4,12762.0,0.39,0.312,0,1,1,0
APP001052,71.6,18855.0,4.5,669.0,3.6,6941.0,0.368,0.507,0,1,0,0
APP001053,100.0,45064.0,0.9,555.0,11.7,6948.0,0.154,0.274,0,1,1,0
APP001054,49.3,42815.0,4.0,661.0,1.8,29115.0,0.68,0.175,1,1,1,0
APP001055,92.1,117671.0,1.4,638.0,1.6,6242.0,0.053,0.583,0,0,1,0
APP001056,72.2,,0.6,611.0,0.7,6909.0,0.278,0.339,0,0,1,0
APP001057,76.2,46755.0,21.5,499.0,1.6,2950.0,0.063,0.213,0,1,1,0
APP001058,71.8,62512.0,1.7,649.0,3.8,5327.0,0.085,0.157,0,2,1,0
APP001059,76.7,52055.0,3.7,702.0,14.1,3017.0,0.058,0.299,1,1,1,0
APP001060,67.7,44227.0,1.8,718.0,21.5,22583.0,0.511,0.198,0,0,1,0
APP001061,91.8,60788.0,13.7,651.0,3.2,12805.0,0.211,0.152,0,0,1,1
APP001062,63.2,93663.0,8.9,653.0,0.2,17399.0,0.186,0.208,0,0,1,0
APP001063,87.0,123186.0,5.3,600.0,0.5,13703.0,0.111,0.255,0,0,1,0
APP001064,60.3,49995.0,0.6,737.0,2.8,5057.0,0.101,0.239,0,0,0,0
APP001065,69.1,30046.0,2.4,543.0,3.2,17533.0,0.584,0.682,0,0,1,0
APP001066,53.9,123096.0,1.9,603.0,16.6,8648.0,0.07,0.205,0,1,1,0
APP001067,76.8,25679.0,4.6,577.0,3.1,14856.0,0.579,0.308,0,2,0,0
APP001068,91.7,143537.0,6.8,640.0,6.5,1463.0,0.01,0.521,0,0,1,1
APP001069,68.8,109807.0,1.0,768.0,6.0,4291.0,0.039,0.18,0,1,1,1
APP001070,67.0,119807.0,2.5,543.0,9.3,6042.0,0.05,0.486,0,1,1,0
APP001071,53.3,,1.1,675.0,0.6,12262.0,0.166,0.324,0,1,0,0
APP001072,66.6,13801.0,9.2,677.0,0.8,3286.0,0.238,0.552,0,1,1,0
APP001073,46.1,26279.0,6.1,563.0,0.3,48614.0,1.85,0.384,0,1,1,0
APP001074,56.3,58932.0,11.4,633.0,7.2,23954.0,0.406,0.379,0,0,1,0
APP001075,73.4,32683.0,4.5,569.0,0.5,24615.0,0.753,0.612,1,2,1,0
APP001076,89.8,40572.0,0.1,659.0,0.7,27067.0,0.667,0.128,0,0,1,0
APP001077,100.0,70805.0,1.2,639.0,1.2,14493.0,0.205,0.125,0,1,1,1
APP001078,61.2,44268.0,1.7,785.0,2.0,4493.0,0.101,0.241,0,0,0,1
APP001079,91.5,23590.0,2.1,581.0,9.3,13643.0,0.578,0.102,0,1,1,0
APP001080,73.7,83399.0,3.5,635.0,2.6,7012.0,0.084,0.605,0,2,0,0
APP001081,67.7,66765.0,4.2,616.0,21.0,8414.0,0.126,0.135,0,0,1,0
APP001082,76.5,42218.0,14.8,772.0,0.7,18012.0,0.427,0.047,0,0,1,1
APP001083,70.9,75114.0,,606.0,7.4,6672.0,0.089,0.342,0,0,1,1
APP001084,71.7,51898.0,1.5,570.0,1.0,6432.0,0.124,0.506,0,0,1,1
APP001085,63.9,108969.0,0.4,580.0,3.5,19394.0,0.178,0.145,0,0,1,0
APP001086,49.0,53676.0,3.0,579.0,12.8,5579.0,0.104,0.079,0,1,1,0
APP001087,46.8,108484.0,2.6,598.0,2.0,7970.0,0.073,0.057,1,2,0,0
APP001088,79.8,15928.0,2.1,573.0,7.9,9331.0,0.586,0.092,0,0,1,0
APP001089,65.8,64572.0,7.1,651.0,3.2,14862.0,0.23,0.17,0,1,1,0
APP001090,61.1,38611.0,1.7,533.0,9.9,16514.0,0.428,0.261,0,2,1,0
APP001091,70.1,29277.0,0.1,702.0,11.6,6216.0,0.212,0.419,0,1,1,0
APP001092,81.9,98233.0,1.4,654.0,15.5,3068.0,0.031,0.47,0,0,1,1
APP001093,72.7,83571.0,7.4,796.0,4.8,24238.0,0.29,0.359,0,1,1,0
APP001094,60.2,14708.0,1.1,692.0,3.9,2048.0,0.139,0.209,0,1,1,1
APP001095,88.4,75305.0,4.3,683.0,3.1,13153.0,0.175,0.634,0,0,1,0
APP001096,93.7,70017.0,1.4,831.0,6.7,9576.0,0.137,0.071,0,1,1,1
APP001097,77.4,31766.0,5.7,689.0,10.8,11886.0,0.374,0.379,0,0,0,0
APP001098,84.6,29697.0,0.6,631.0,6.2,12284.0,0.414,0.521,0,2,1,0
APP001099,88.6,18876.0,6.8,572.0,2.3,8380.0,0.444,0.025,0,0,1,0
APP001100,87.0,40034.0,2.4,781.0,1.5,9335.0,0.233,0.615,0,1,1,0
APP001101,79.2,44069.0,10.7,559.0,7.9,12498.0,0.284,0.338,0,0,1,0
APP001102,79.0,79079.0,6.5,547.0,5.9,11930.0,0.151,0.288,0,1,0,0
APP001103,77.8,57620.0,2.5,548.0,0.9,1414.0,0.025,0.142,0,1,1,0
APP001104,53.5,,1.9,582.0,1.3,9431.0,0.363,0.052,0,0,1,0
APP001105,80.5,56575.0,1.4,654.0,1.1,17325.0,0.306,0.067,1,0,1,0
APP001106,49.7,42090.0,20.7,626.0,1.9,5970.0,0.142,0.168,0,0,1,0
APP001107,58.1,27976.0,0.5,697.0,0.5,13682.0,0.489,0.067,0,1,1,0
APP001108,89.6,18888.0,3.0,552.0,9.5,20225.0,1.071,0.389,0,0,0,0
APP001109,82.6,71316.0,9.9,572.0,3.0,10566.0,0.148,0.602,1,1,1,0
APP001110,92.3,64077.0,0.3,664.0,7.2,10794.0,0.168,0.332,1,1,1,0
APP001111,65.9,,5.0,563.0,5.4,3829.0,0.056,0.078,0,0,1,0
APP001112,52.7,31668.0,,527.0,0.9,9273.0,0.293,0.471,0,1,1,0
APP001113,66.4,54320.0,0.2,512.0,0.1,14022.0,0.258,0.563,0,2,1,0
APP001114,71.5,21478.0,4.9,646.0,0.5,7289.0,0.339,0.079,0,1,0,0
APP001115,71.2,27121.0,4.6,644.0,2.1,7554.0,0.279,0.333,0,1,1,0
APP001116,87.0,50023.0,1.4,640.0,23.4,14234.0,0.285,0.086,0,2,1,0
APP001117,64.6,57378.0,1.7,760.0,0.6,12696.0,0.221,0.159,0,0,1,1
APP001118,75.3,18448.0,3.1,677.0,1.1,13716.0,0.743,0.397,1,2,1,0
APP001119,55.2,25990.0,11.4,650.0,1.1,3298.0,0.127,0.209,0,0,1,1
APP001120,76.8,39370.0,,771.0,9.1,13306.0,0.338,0.286,0,2,0,0
APP001121,70.0,87126.0,3.3,738.0,1.2,3225.0,0.037,0.27,0,1,1,1
APP001122,58.8,30096.0,4.8,584.0,3.5,8198.0,0.272,0.18,0,0,1,0
APP001123,66.5,53335.0,4.5,725.0,12.0,38459.0,0.721,0.313,0,2,1,0
APP001124,67.2,56797.0,0.3,810.0,9.6,14718.0,0.259,0.291,0,0,0,1
APP001125,65.9,42200.0,9.4,810.0,7.7,12440.0,0.295,0.214,0,2,1,0
APP001126,96.6,57573.0,3.7,738.0,0.4,5510.0,0.096,0.474,0,1,1,1
APP001127,68.5,21874.0,1.2,685.0,3.2,29135.0,1.332,0.145,0,0,1,0
APP001128,66.3,33075.0,2.8,676.0,0.9,12301.0,0.372,0.472,0,1,1,0
APP001129,38.5,115915.0,1.5,781.0,7.5,1951.0,0.017,0.334,0,1,1,1
APP001130,56.6,120917.0,10.5,530.0,11.9,6150.0,0.051,0.44,0,0,0,0
APP001131,66.1,81288.0,5.8,764.0,4.2,11987.0,0.147,0.262,0,0,1,1
APP001132,59.7,94867.0,0.3,662.0,5.0,8452.0,0.089,0.368,1,0,1,1
APP001133,90.7,16390.0,2.1,567.0,3.2,21120.0,1.289,0.166,0,0,1,0
APP001134,67.5,27744.0,1.8,544.0,1.6,4491.0,0.162,0.329,0,0,1,1
APP001135,89.3,40674.0,7.9,496.0,1.4,11179.0,0.275,0.558,0,1,1,0
APP001136,70.9,208853.0,13.0,701.0,2.6,6376.0,0.031,0.247,0,0,1,1
APP001137,70.6,40625.0,2.4,823.0,1.8,11051.0,0.272,0.293,1,0,1,1
APP001138,68.7,76645.0,6.7,605.0,1.1,6735.0,0.088,0.101,0,2,1,0
APP001139,70.1,61514.0,4.8,573.0,1.8,10316.0,0.168,0.672,0,1,1,0
APP001140,95.8,60698.0,4.7,759.0,2.7,28476.0,0.469,0.422,0,1,1,1
APP001141,35.2,48334.0,1.9,660.0,1.4,3275.0,0.068,0.072,0,0,1,0
APP001142,40.0,23861.0,0.3,763.0,4.4,41821.0,1.753,0.099,0,1,1,0
APP001143,61.9,9694.0,0.3,562.0,15.5,100000.0,10.316,0.118,0,0,1,0
APP001144,70.2,,,709.0,4.7,6962.0,0.066,0.574,1,1,0,0
APP001145,80.4,33864.0,0.8,813.0,2.3,26341.0,0.778,0.153,0,1,1,0
APP001146,77.1,15990.0,0.8,556.0,4.4,18541.0,1.16,0.104,0,0,1,0
APP001147,64.2,63753.0,4.0,621.0,0.5,16961.0,0.266,0.683,0,2,1,0
APP001148,85.3,63024.0,0.9,617.0,8.7,5808.0,0.092,0.134,0,1,1,1
APP001149,85.5,77710.0,8.5,717.0,1.0,5106.0,0.066,0.567,0,0,1,1
APP001150,72.8,95744.0,2.6,763.0,29.8,7084.0,0.074,0.08,1,1,1,1
APP001151,84.4,28243.0,0.6,589.0,0.2,7347.0,0.26,0.365,0,0,1,0
APP001152,74.1,28999.0,0.4,850.0,13.3,4185.0,0.144,0.468,0,0,1,1
APP001153,61.6,40489.0,12.1,655.0,9.7,5703.0,0.141,0.656,0,0,1,0
APP001154,80.5,80257.0,1.5,599.0,11.3,20023.0,0.249,0.151,0,2,1,1
APP001155,71.7,13883.0,1.9,778.0,5.0,29179.0,2.102,0.193,0,0,1,0
APP001156,70.0,52940.0,1.2,663.0,0.9,5243.0,0.099,0.456,0,0,1,0
APP001157,92.1,85757.0,0.4,616.0,0.1,54641.0,0.637,0.157,1,2,1,0
APP001158,33.2,83660.0,2.4,601.0,6.8,3624.0,0.043,0.389,1,0,1,0
APP001159,48.7,74992.0,0.6,839.0,0.3,4317.0,0.058,0.338,0,1,0,0
APP001160,52.2,92763.0,2.8,561.0,16.6,2641.0,0.028,0.266,0,1,1,0
APP001161,64.6,9430.0,5.1,751.0,30.0,2794.0,0.296,0.264,0,0,1,1
APP001162,66.2,129066.0,1.2,577.0,4.2,22001.0,0.17,0.34,0,1,1,0
APP001163,47.4,59769.0,2.8,594.0,3.0,7067.0,0.118,0.26,0,0,1,0
APP001164,55.2,109184.0,4.4,643.0,26.5,9576.0,0.088,0.539,0,0,0,0
APP001165,57.1,24227.0,4.2,692.0,3.5,7670.0,0.317,0.282,0,2,1,0
APP001166,100.0,17115.0,4.8,502.0,1.8,3864.0,0.226,0.192,1,2,0,0
APP001167,97.0,143176.0,1.3,601.0,2.2,2838.0,0.02,0.419,0,0,1,1
APP001168,63.8,28116.0,4.9,743.0,17.2,1999.0,0.071,0.227,0,0,1,1
APP001169,64.5,40680.0,2.5,742.0,11.3,7615.0,0.187,0.252,0,0,0,0
APP001170,52.8,67270.0,2.3,624.0,1.6,12350.0,0.184,0.192,0,0,1,0
APP001171,41.4,77943.0,14.7,544.0,1.4,4680.0,0.06,0.202,1,0,1,0
APP001172,68.2,93625.0,7.8,669.0,0.1,1842.0,0.02,0.471,0,0,1,1
APP001173,55.0,56052.0,4.6,725.0,11.2,17136.0,0.306,0.129,1,2,1,0
APP001174,68.7,26041.0,0.7,666.0,14.9,18824.0,0.723,0.184,0,2,0,0
APP001175,46.0,74905.0,0.4,776.0,14.9,3318.0,0.044,0.024,0,0,1,1
APP001176,58.6,75624.0,0.9,626.0,6.3,3823.0,0.051,0.216,1,0,1,0
APP001177,72.2,16498.0,11.4,531.0,2.5,15259.0,0.925,0.276,1,2,1,0
APP001178,75.5,114830.0,0.5,596.0,0.3,2276.0,0.02,0.346,0,1,1,1
APP001179,76.3,11023.0,3.4,650.0,2.7,3374.0,0.306,0.222,0,0,1,1
APP001180,50.2,91185.0,4.7,587.0,0.1,24591.0,0.27,0.765,0,0,0,0
APP001181,82.8,33508.0,2.6,603.0,6.0,6106.0,0.182,0.345,0,1,1,0
APP001182,58.0,74855.0,8.4,737.0,6.6,9110.0,0.122,0.195,0,0,1,0
APP001183,79.5,66577.0,0.4,577.0,6.2,3872.0,0.058,0.36,0,0,0,0
APP001184,69.8,47941.0,1.3,530.0,4.8,19785.0,0.413,0.109,0,2,1,0
APP001185,49.4,64257.0,3.6,723.0,11.2,8351.0,0.13,0.583,0,2,1,0
APP001186,65.3,46543.0,5.6,708.0,5.9,18011.0,0.387,0.103,0,2,0,0
APP001187,75.5,75235.0,3.2,557.0,0.2,6095.0,0.081,0.29,0,0,1,0
APP001188,79.2,181891.0,6.4,714.0,4.9,3947.0,0.022,0.107,1,1,1,0
APP001189,67.9,21922.0,4.3,548.0,2.3,8085.0,0.369,0.107,1,0,0,0
APP001190,93.0,7238.0,4.8,585.0,4.4,4853.0,0.67,0.207,1,1,1,0
APP001191,85.1,38200.0,0.8,551.0,5.6,6094.0,0.16,0.274,0,0,1,0
APP001192,66.2,36665.0,14.6,609.0,6.0,4829.0,0.132,0.117,0,0,1,1
APP001193,81.3,39084.0,2.8,701.0,12.8,3598.0,0.092,0.365,0,1,1,0
APP001194,99.0,28117.0,0.0,674.0,12.0,15076.0,0.536,0.509,0,1,1,0
APP001195,99.4,82740.0,6.3,577.0,2.7,12201.0,0.147,0.436,0,2,1,0
APP001196,51.6,21401.0,1.1,667.0,5.1,4328.0,0.202,0.168,1,0,1,0
APP001197,56.1,64245.0,0.4,684.0,4.9,30487.0,0.475,0.253,0,2,0,0
APP001198,92.3,,2.5,736.0,0.5,5205.0,0.072,0.276,1,0,1,1
APP001199,54.1,59271.0,1.0,682.0,3.1,15767.0,0.266,0.869,1,0,1,0
APP001200,50.2,65663.0,4.0,716.0,5.4,1395.0,0.021,0.788,0,0,1,1
APP001201,62.7,86644.0,1.3,656.0,7.4,7122.0,0.082,0.334,0,0,1,1
APP001202,76.3,50622.0,0.1,577.0,4.7,2380.0,0.047,0.281,1,2,1,0
APP001203,68.5,39819.0,16.5,665.0,4.7,4761.0,0.12,0.109,0,2,0,0
APP001204,60.2,65632.0,0.6,759.0,6.0,11659.0,0.178,0.448,0,0,1,1
APP001205,59.9,70278.0,5.2,764.0,9.4,10752.0,0.153,0.22,0,0,1,1
APP001206,59.3,83601.0,4.5,418.0,2.4,5114.0,0.061,0.44,0,1,0,0
APP001207,56.8,17546.0,12.7,707.0,7.7,9022.0,0.514,0.234,0,0,1,1
APP001208,100.0,43909.0,4.7,606.0,3.9,10826.0,0.247,0.41,0,2,1,0
APP001209,74.5,25868.0,1.0,686.0,18.6,5595.0,0.216,0.182,1,0,1,0
APP001210,83.3,68636.0,6.9,527.0,4.2,14048.0,0.205,0.251,0,1,1,0
APP001211,62.7,75813.0,17.0,611.0,4.0,9638.0,0.127,0.363,0,1,1,0
APP001212,67.2,41579.0,0.5,506.0,2.1,5990.0,0.144,0.595,0,0,0,0
APP001213,59.3,,1.7,611.0,3.6,31467.0,0.994,0.412,0,0,1,0
APP001214,30.2,70135.0,0.9,705.0,5.7,6619.0,0.094,0.401,0,0,1,1
APP001215,49.3,45254.0,7.1,690.0,1.4,4131.0,0.091,0.523,0,0,1,1
APP001216,42.8,115368.0,7.2,843.0,2.1,17462.0,0.151,0.112,0,2,1,1
APP001217,36.3,142027.0,1.3,604.0,2.7,13561.0,0.095,0.133,0,0,1,1
APP001218,52.1,89360.0,1.2,571.0,1.0,2113.0,0.024,0.319,0,2,1,0
APP001219,89.9,56364.0,1.0,775.0,1.6,2192.0,0.039,0.43,0,1,1,1
APP001220,69.3,146583.0,0.5,496.0,5.5,12222.0,0.083,0.456,0,0,1,0
APP001221,89.4,56638.0,0.6,667.0,7.5,5341.0,0.094,0.368,0,1,1,1
APP001222,76.2,36772.0,2.3,695.0,3.3,10825.0,0.294,0.309,0,1,1,0
APP001223,81.7,32689.0,0.7,442.0,2.5,6625.0,0.203,0.161,0,1,1,0
APP001224,56.5,32141.0,4.1,552.0,18.1,12676.0,0.394,0.14,0,1,1,0
APP001225,77.9,48834.0,11.0,527.0,13.3,14859.0,0.304,0.208,0,2,1,0
APP001226,80.9,64722.0,0.4,725.0,1.4,2350.0,0.036,0.092,0,1,1,1
APP001227,61.4,20971.0,3.1,592.0,9.9,4326.0,0.206,0.048,0,1,1,0
APP001228,78.4,37446.0,3.1,627.0,0.7,26753.0,0.714,0.402,0,1,1,0
APP001229,78.5,55699.0,4.9,505.0,5.7,11916.0,0.214,0.598,0,1,1,0
APP001230,61.8,72126.0,1.1,577.0,1.8,14250.0,0.198,0.152,0,1,0,0
APP001231,53.2,48264.0,1.0,579.0,3.8,44516.0,0.922,0.252,0,2,0,0
APP001232,52.2,56767.0,6.0,630.0,5.2,20125.0,0.355,0.362,0,0,1,0
APP001233,71.3,23316.0,0.3,622.0,6.4,9520.0,0.408,0.059,0,1,1,0
APP001234,74.9,28365.0,5.0,782.0,1.9,3988.0,0.141,0.04,1,0,1,1
APP001235,58.1,47263.0,3.6,712.0,7.0,22906.0,0.485,0.388,0,1,0,0
APP001236,70.4,66591.0,5.0,490.0,0.3,23343.0,0.351,0.197,0,1,1,0
APP001237,78.6,56319.0,1.2,742.0,0.8,10859.0,0.193,0.219,0,2,0,0
APP001238,79.3,29458.0,4.4,729.0,10.6,36296.0,1.232,0.459,0,1,0,0
APP001239,93.3,42534.0,5.6,656.0,0.9,12065.0,0.284,0.005,0,1,1,1
APP001240,89.2,121431.0,1.9,739.0,4.5,10362.0,0.085,0.148,0,0,1,1
APP001241,55.0,67952.0,2.6,758.0,6.4,22936.0,0.338,0.42,0,1,1,0
APP001242,95.3,44466.0,7.0,606.0,3.3,13991.0,0.315,0.171,0,0,1,0
APP001243,62.0,26489.0,3.4,540.0,3.7,16882.0,0.637,0.072,0,0,1,1
APP001244,85.7,31952.0,0.3,701.0,3.5,2197.0,0.069,0.33,0,1,1,0
APP001245,71.0,49215.0,9.7,577.0,0.1,12726.0,0.259,0.177,1,1,1,0
APP001246,63.8,57848.0,1.0,674.0,9.2,6973.0,0.121,0.104,0,1,1,0
APP001247,42.9,68826.0,6.1,557.0,10.4,6661.0,0.097,0.042,0,0,1,0
APP001248,67.4,61870.0,4.3,738.0,2.1,8380.0,0.135,0.336,0,2,1,0
APP001249,46.6,39256.0,8.6,582.0,5.2,6077.0,0.155,0.073,0,2,1,0
APP001250,84.5,36074.0,3.1,631.0,4.9,16346.0,0.453,0.364,0,0,1,1
APP001251,92.8,167409.0,3.1,625.0,3.7,4239.0,0.025,0.18,0,1,1,1
APP001252,58.0,35106.0,1.9,523.0,0.3,2779.0,0.079,0.452,0,0,1,0
APP001253,74.5,22584.0,2.4,747.0,1.2,8890.0,0.394,0.457,0,0,1,1
APP001254,59.1,18339.0,11.3,766.0,1.9,25094.0,1.368,0.089,0,1,1,0
APP001255,60.6,39660.0,,637.0,0.1,6820.0,0.172,0.316,0,2,1,0
APP001256,81.6,86162.0,6.3,582.0,2.7,8182.0,0.095,0.094,0,0,1,1
APP001257,69.4,34698.0,0.4,629.0,1.9,8049.0,0.232,0.354,0,1,1,0
APP001258,96.1,118956.0,1.5,604.0,4.1,57424.0,0.483,0.258,0,0,0,0
APP001259,62.8,48807.0,2.7,648.0,17.3,19081.0,0.391,0.273,0,1,1,0
APP001260,85.0,95391.0,1.6,622.0,4.0,6487.0,0.068,0.527,0,2,1,0
APP001261,71.5,31113.0,1.4,568.0,0.7,8539.0,0.274,0.293,0,0,1,0
APP001262,81.9,31403.0,11.9,752.0,5.1,5690.0,0.181,0.105,1,0,1,1
APP001263,63.3,51773.0,3.1,631.0,11.3,36370.0,0.702,0.315,0,0,1,0
APP001264,69.3,65482.0,0.6,824.0,17.2,3364.0,0.051,0.318,0,1,1,1
APP001265,68.3,44030.0,1.1,659.0,5.8,4976.0,0.113,0.31,0,0,1,0
APP001266,57.5,58424.0,0.3,614.0,2.3,18379.0,0.315,0.216,0,0,1,1
APP001267,79.9,69779.0,2.1,625.0,6.9,32502.0,0.466,0.263,0,1,1,0
